product_id,variation_id,name,original_price,promo_price,discount_percent,weight_g,price_per_kg,product_url,store,city_store,category,page,date
129214,433118,Kiwi Barquette 1kg.,27.95,27.95,0%,1000.0,27.95,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/kiwi-barq-1kg-vendor-2-567832/433118,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
127309,435933,Langue de Bœuf 500g.,58.95,58.95,0%,500.0,117.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/langue-de-boeuf-au-kg-vendor-2-54158/435933,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
30896,396554,Lapin Entier au kg.,116.9,116.9,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/lapin-entier-au-kg/396554,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
1445008,3625923,Laurier 50g,12.95,12.95,0%,50.0,259.0,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/laurier-50g-vendor-2-725127/3625923,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
25298,424237,Légumes à la Vapeur Frêlug 300g.,24.5,24.5,0%,300.0,81.67,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/legumes-vapeur-300g-vendor-2-643060/424237,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
27472,424087,"Légumes Couscous 1,5Kg.",35.95,35.95,0%,5000.0,7.19,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/legumes-couscous-1-5kg-vendor-2-637693/424087,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
24554,394223,Légumes Soupe Frêlug 300g.,11.95,11.95,0%,300.0,39.83,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/legumes-soupe-300g-vendor-2-643058/394223,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
181302,454066,Lotte au Kg,119.9,119.9,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/lotte-my-moins-de-4kg-vendor-2-11004/454066,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
26322,399436,Loup bar d'Élevage 400-600g,126.9,126.9,0%,600.0,211.5,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/loup-bar-delevage-400-600g-vendor-2-309371/399436,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
181577,460367,Loup Bar d'Élevage 400-600g.,139.9,139.9,0%,600.0,233.17,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/loup-bar-d-elevage-400-600-grs-vendor-2-314242/460367,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
212542,2455492,Loup Bar d'Élevage 600-800g - Filière Qualité,169.9,169.9,0%,800.0,212.38,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/loup-bar-delevage-600-800-scd-vendor-2-692268/2455492,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
181579,395751,Loup bar d'élevage au kg,222.9,222.9,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/loup-bar-d-levage-1kg-et-plus-vendor-2-314243/395751,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
181281,454060,Loup-Bar Grand au Kg,253.9,253.9,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/loup-bar-grand-vendor-2-10976/454060,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
27519,396216,Macédoine de Légumes 300g.,22.5,22.5,0%,300.0,75.0,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/macedoine-de-legumes-300g-vendor-2-643067/396216,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
139987,474998,Mâche 250g,37.49,37.49,0%,250.0,149.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mache-vendor-2-417050/474998,Bringo,Carrefour Sidi Maarouf,Mon Marche,18,2026-03-04
129591,469753,Mandarine Carton 500g,5.98,5.98,0%,500.0,11.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mandarine-vendor-2-26221/469753,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
24656,397498,Mangue 500g,26.25,26.25,0%,500.0,52.5,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mangue-au-kg-vendor-2-15086/397498,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
129399,3696885,"Mangue Import 0,5-0,7 Kg à la Pièce",9.95,9.95,0%,7000.0,1.42,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mangue-0-5-0-7-kg-vendor-2-648834/3696885,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
28298,423376,Mélange Couscous Frêlug 300g.,11.95,11.95,0%,300.0,39.83,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/melange-couscous-300g-vendor-2-643059/423376,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
130112,443913,Melon Jaune Import au Kg,16.5,16.5,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/melon-jaune-import-vendor-2-315981/443913,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
297150,2421688,Menthe 100g,8.5,8.5,0%,100.0,85.0,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/menthe-100gr-vendor-2-695985/2421688,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
27060,399404,Menthe En Botte.,1.95,1.95,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/menthe-en-botte-vendor-2-218146/399404,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
28464,399185,Merguez de Boeuf 500g,52.45,44.95,14%,500.0,89.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/merguez-de-boeuf-au-kg-vendor-2-385267/399185,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
131645,441861,Merguez de Bœuf en Barquette 250g.,24.73,22.48,9%,250.0,89.92,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/merguez-de-boeuf-bq-250g-vendor-2-571480/441861,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
131638,432706,Merguez de Bœuf en Barquette 500g.,49.45,44.95,9%,500.0,89.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/merguez-500g-bf-bq-vendor-2-571491/432706,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
127612,479544,Merguez Douces de Poulet en Barquette 500g,26.45,26.45,0%,500.0,52.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/merguez-douce-poulet-bq-vendor-2-161616/479544,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
131626,443232,Merguez Piquante de Bœuf 500g.,49.45,44.95,9%,500.0,89.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/merguez-piquante-de-boeuf-bq-vendor-2-190840/443232,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
27582,397496,Merlan Colin 500g,39.95,39.95,0%,500.0,79.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/merlan-colin-au-kg-vendor-2-10956/397496,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
140286,449321,Mesclun Barquette 100g,16.95,16.95,0%,100.0,169.5,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mesclun-brq-100g-vendor-2-615232/449321,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
139319,476352,Mesclun de Salades à La Pièce,12.5,12.5,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mesclun-de-salades-vendor-2-10177/476352,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
128805,499034,Miettes de Saumon Fumé Ecosse le Fumet de l'Atlas 100g.,42.25,42.25,0%,100.0,422.5,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/miettes-de-saumon-fume-d-ecosse-100-grs-vendor-2-528028/499034,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
128020,452673,Miettes de Saumon Fumé Saumonetti 150g,55.95,55.95,0%,150.0,373.0,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/miettes-de-saumon-saumonetti-150g-vendor-2-370937/452673,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
127967,481312,Miettes de Saumon Saumonetti 250g,86.95,86.95,0%,250.0,347.8,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/miettes-de-saumon-saumonetti-250g-vendor-2-370916/481312,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
1470948,4607699,Mini Bâtonnets de Surimi Cocktail Carrefour Classic 220g 21 unités,34.5,34.5,0%,220.0,156.82,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mini-batonnets-surimi-cocktail-crf-classic-21x220g-vendor-2-742361/4607699,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
434601,3578164,Mini Betterave Entière 400g.,18.95,18.95,0%,400.0,47.38,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mini-betterave-entiere-400g-vendor-2-404623/3578164,Bringo,Carrefour Sidi Maarouf,Mon Marche,19,2026-03-04
139378,469759,Mini Poivron Jaune 250g,6.24,6.24,0%,250.0,24.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mini-poivron-jaune-vendor-2-361434/469759,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
139422,506080,Mini Poivron Orange 250g,6.24,6.24,0%,250.0,24.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mini-poivron-orange-vendor-2-517286/506080,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
139370,477747,Mini Poivron Rouge 250g,6.24,6.24,0%,250.0,24.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mini-poivron-rouge-vendor-2-361435/477747,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
140996,494524,Mix Chou Fleur Brocoli 300g,20.95,20.95,0%,300.0,69.83,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mix-chou-fleur-brocoli-300g-real-food-vendor-2-678541/494524,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
129510,442433,Mix Dessert en Barquette 500g,15.0,15.0,0%,500.0,30.0,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mix-dessert-barquette-500g-vendor-2-670273/442433,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
24404,424476,Mix Jardin Tout Frais Tout Prêt 200g.,16.95,16.95,0%,200.0,84.75,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mix-jardin-200g-vendor-2-571387/424476,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
29128,398445,Mix Légumes Tout Frais Tout Prêt 250g.,18.5,18.5,0%,250.0,74.0,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/mix-legumes-barquette-250g-vendor-2-365098/398445,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
140410,458482,Myrtille Barquette 125g,16.95,16.95,0%,125.0,135.6,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/myrtille-barquette-125g-vendor-2-631095/458482,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
130009,444226,Myrtilles Barquette 1 unité,60.95,60.95,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/myrtilles-brq-vendor-2-227007/444226,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
140262,478712,Navet Jaune en Barquette 500g,7.95,7.95,0%,500.0,15.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/navet-jaune-bq-500g-vendor-2-605993/478712,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
129833,465412,Noix de Coco Fraîche à La Pièce,80.95,80.95,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/noix-de-coco-fra-che-vendor-2-210114/465412,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
127595,433413,Nuggets de Dinde 250g,15.23,15.23,0%,250.0,60.92,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/nugget-de-dinde-au-kg-vendor-2-65911/433413,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
26601,396995,Nuggets de Poulet 250g,15.23,15.23,0%,250.0,60.92,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/nugget-de-poulet-500g/396995,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
448798,3137107,Nuggets de Poulet Premium en Barquette 1 unité,57.9,57.9,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/nuggets-de-poulet-premium-au-kg-brq-vendor-2-155606/3137107,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
28450,422659,Oeufs de Lompe Noir Clipper Skandia 50g.,41.75,41.75,0%,50.0,835.0,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/oeufs-de-lompe-noir-clipper-50g-vendor-2-9366/422659,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
128240,462009,Œufs de Lompe Rouge Clipper Skandia 100g,58.95,58.95,0%,100.0,589.5,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/oeufs-de-lompe-rouge-clipper-100g-vendor-2-9367/462009,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
1441827,3567135,Oignon Blanc Filet 1Kg - Filière Qualité,11.95,11.95,0%,1000.0,11.95,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/oignon-blanc-filet-1-kg-filiere-vendor-2-722102/3567135,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
139690,449323,Oignon Frais Khdaria 500g,1.98,1.98,0%,500.0,3.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/oignon-blanc-promo-vendor-2-222096/449323,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
139689,489848,Oignon Importé 500g,6.48,6.48,0%,500.0,12.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/oignon-import-vendor-2-222095/489848,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
25882,394074,Oignon Rouge Entier Tout Frais Tout Prêt 400g,17.5,17.5,0%,400.0,43.75,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/oignon-rouge-entier-400g/394074,Bringo,Carrefour Sidi Maarouf,Mon Marche,20,2026-03-04
1441745,3567131,Oignon Rouge Filet 1Kg - Filière Qualité,11.95,11.95,0%,1000.0,11.95,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/oignon-rouge-filet-1-kg-filiere-vendor-2-722106/3567131,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
24625,395433,Oignons Emincés Tout Frais Tout Prêt 250g,19.5,19.5,0%,250.0,78.0,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/oignons-eminces-barquette-250g-vendor-2-365096/395433,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
26832,397505,Ombrinette 500g,59.95,59.95,0%,500.0,119.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/ombrinette-au-kg-vendor-2-11029/397505,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
129770,458341,Orange à Jus 500g,2.75,2.75,0%,500.0,5.5,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/orange-a-jus-ouverture-vendor-2-167000/458341,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
130135,480930,Orange à Jus Bio 500g,4.98,4.98,0%,500.0,9.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/navel-cal-4-6-carton-10-kg-vendor-2-382959/480930,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
1444996,3625950,Orange à Jus Filet de 2kg,13.95,13.95,0%,2000.0,6.97,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/orange-a-jus-2kg-filet-vendor-2-725133/3625950,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
433019,2298001,Orange Navel 500g - Filière Qualité,3.48,3.48,0%,500.0,6.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/orange-navel-au-kg-vendor-2-708939/2298001,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
29093,426109,Orange Navel 500g.,10.48,10.48,0%,500.0,20.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/orange-navel-au-kg/426109,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
129116,453684,Orange Navel Carton 500g,5.48,5.48,0%,500.0,10.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/orange-navel-carton-vendor-2-418171/453684,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
140426,449947,Origan Botte 1 unité,5.95,5.95,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/origan-botte-vendor-2-625566/449947,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
139629,451092,Oseille Barquette 1 unité,7.9,7.9,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/oseille-barquette-25g-vendor-2-210530/451092,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
28305,398113,Osso Bucco Dinde 500g,18.45,18.45,0%,500.0,36.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/osso-bucco-dinde-500g/398113,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
115729,480966,Osso Buco de Dinde Barquette au kg,38.9,38.9,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/osso-bucco-dinde-kg-br-vendor-2-596976/480966,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
433018,2298000,Pamplemousse 500g - Filière Qualité,3.75,3.48,7%,500.0,6.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pamplemousse-au-kg-vendor-2-708938/2298000,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
129714,433376,Pastèques Import au Kg,20.95,20.95,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pasteques-import-vendor-2-73954/433376,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
129326,3130671,Pâte de Citron Confit 200 g,15.95,13.95,13%,200.0,69.75,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/clementine-filet-2-kg-supeco-vendor-2-627007/3130671,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
440768,3276974,Pâté de Thon Scandimar 100g,29.95,29.95,0%,100.0,299.5,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pate-de-thon-scandimar-100g-vendor-2-707858/3276974,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
27162,396389,Pavé de Saumon L'Assiette Nordique 150g.,56.9,56.9,0%,150.0,379.33,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pave-de-saumon-150g-vendor-2-453489/396389,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
1449055,3647116,Pavés de Saumon Duo L'Assiette Nordique 300g,122.9,122.9,0%,300.0,409.67,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pave-saumon-duo-300g-vendor-2-727275/3647116,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
1449035,3647111,Pavés de Saumon Trio L'Assiette Nordique 300g,122.9,122.9,0%,300.0,409.67,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pave-saumon-trio-300g-vendor-2-727297/3647111,Bringo,Carrefour Sidi Maarouf,Mon Marche,21,2026-03-04
293888,1916531,Persil 100g,7.95,7.95,0%,100.0,79.5,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/persil-100gr-vendor-2-695991/1916531,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
139986,500007,Persil Bio en Botte 100g,8.5,8.5,0%,100.0,85.0,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/persil-bio-vendor-2-398146/500007,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
29341,398703,Persil en Botte.,2.95,2.95,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/persil-en-botte/398703,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
139693,449350,Persil Plat Botte à la pièce.,1.5,1.5,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/persil-plat-botte-vendor-2-230445/449350,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
128651,446984,Petit Cocktail Coraya 210g,62.5,62.5,0%,210.0,297.62,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/petit-cocktail-coraya-210g-vendor-2-404742/446984,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
25314,423379,Petits Legumes pour Soupe 300g,20.95,20.95,0%,300.0,69.83,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/petits-legumes-soupe-300g-vendor-2-643072/423379,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
26720,622554,Petits Pois 300g.,28.95,28.95,0%,300.0,96.5,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/petits-pois-300g/622554,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
130013,513875,Physalis Barquette 1 pièce,39.95,39.95,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/physalis-brq-vendor-2-227009/513875,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
127338,459580,Pied de Bœuf en Barquette à La Pièce,155.9,155.9,0%,,,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pied-de-boeuf-bq-vendor-2-574656/459580,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
127675,500688,Pilon de Poulet Mariné à la Marocaine 500g.,26.45,26.45,0%,500.0,52.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pilon-de-poulet-marine-a-la-marocaine-vendor-2-538717/500688,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
115698,462878,Pilons de Dinde Frais 250g,17.45,17.45,0%,250.0,69.8,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pilon-de-dinde-au-kg-vendor-2-21142/462878,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
127583,501254,Pilons de Poulet Marinés 500g.,26.45,26.45,0%,500.0,52.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pilon-de-poulet-marine-au-kg-vendor-2-69484/501254,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
127843,454807,Pilons de Poulet Marinés au Citron et Persil Barquette 500g,25.95,25.95,0%,500.0,51.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pilon-de-poulet-marine-citron-persil-br-vendor-2-661870/454807,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
127710,468304,Pilons de Poulet Marinés aux Épices Grillades Barquette 500g,26.95,26.95,0%,500.0,53.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pilon-de-poulet-marine-aux-epices-grillades-vendor-2-597017/468304,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
127610,500960,Pilons de Poulet Panés au Paprika en Barquette 500g,26.45,26.45,0%,500.0,52.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pilon-de-poulet-pane-paprika-bq-5-vendor-2-161610/500960,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
127626,430908,Pilons de Poulet Panés Nature en Barquette 500g,26.45,26.45,0%,500.0,52.9,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/pilon-de-poulet-pane-nat-bq-5-vendor-2-161611/430908,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
140374,4610036,Piment de Bayonne 250g,6.24,6.24,0%,250.0,24.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/piment-de-bayonne-vendor-2-625570/4610036,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
440054,3207898,Piment en Carton 250g,6.24,6.24,0%,250.0,24.96,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/piment-carton-vendor-2-163617/3207898,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
140166,497798,Piment Oiseau Barquette 110g,8.95,8.95,0%,110.0,81.36,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/piment-oiseau-gh-brq-150g-vendor-2-586480/497798,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
139560,431346,Piment Padron 250g.,9.95,8.95,10%,250.0,35.8,https://www.bringo.ma/fr_MA/carrefour-hypermarket-carrefour-sidi-maarouf/products/piment-padron-250g-vendor-2-209681/431346,Bringo,Carrefour Sidi Maarouf,Mon Marche,22,2026-03-04
